,0,1,2,3,4,5,6,7,8,Diagnosis
332,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
333,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
334,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
335,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
336,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
337,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0
338,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0
339,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
340,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
341,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
342,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
343,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
344,5.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0
345,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
346,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
347,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
348,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
349,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
350,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
351,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
352,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
353,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0
354,3.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0
355,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
356,7.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
357,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
358,6.0,3.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,0.0
359,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
360,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0
361,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0
362,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
363,5.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
364,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
365,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
366,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
367,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
368,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
369,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
370,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
371,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0
372,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
373,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0
374,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
375,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
376,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
377,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
378,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
379,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
380,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
381,5.0,4.0,5.0,1.0,8.0,1.0,3.0,6.0,1.0,0.0
382,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
383,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
384,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
385,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
386,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
387,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
388,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
389,6.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
390,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
391,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
392,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0
393,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
394,5.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0
395,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0
396,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
397,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
398,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
399,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
400,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
401,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
402,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
403,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
404,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0
405,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
406,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0
407,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
408,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
409,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
410,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0
411,5.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
412,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
413,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
414,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
416,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0
417,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
418,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
419,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
420,5.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0
421,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
422,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
423,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
424,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
425,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0
426,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
427,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
428,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
429,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
430,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
431,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
432,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
433,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
434,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0
435,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
436,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
437,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
438,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
439,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
440,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
441,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
442,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
443,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0
444,8.0,10.0,5.0,3.0,8.0,4.0,4.0,10.0,3.0,1.0
445,2.0,7.0,10.0,10.0,7.0,10.0,4.0,9.0,4.0,1.0
446,8.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,1.0
447,10.0,9.0,7.0,3.0,4.0,2.0,7.0,7.0,1.0,1.0
448,5.0,3.0,5.0,5.0,3.0,3.0,4.0,10.0,1.0,1.0
449,1.0,4.0,3.0,10.0,4.0,10.0,5.0,6.0,1.0,1.0
450,4.0,6.0,6.0,5.0,7.0,6.0,7.0,7.0,3.0,1.0
451,9.0,10.0,10.0,1.0,10.0,8.0,3.0,3.0,1.0,1.0
452,6.0,3.0,4.0,1.0,5.0,2.0,3.0,9.0,1.0,1.0
453,8.0,10.0,10.0,7.0,10.0,10.0,7.0,3.0,8.0,1.0
454,8.0,3.0,8.0,3.0,4.0,9.0,8.0,9.0,8.0,1.0
455,10.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,10.0,1.0
456,5.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0
457,5.0,3.0,4.0,1.0,8.0,10.0,4.0,9.0,1.0,1.0
458,4.0,10.0,8.0,5.0,4.0,1.0,10.0,1.0,1.0,1.0
459,4.0,8.0,6.0,4.0,3.0,4.0,10.0,6.0,1.0,1.0
460,8.0,5.0,5.0,5.0,2.0,10.0,4.0,3.0,1.0,1.0
461,6.0,10.0,2.0,8.0,10.0,2.0,7.0,8.0,10.0,1.0
462,10.0,3.0,3.0,1.0,2.0,10.0,7.0,6.0,1.0,1.0
463,9.0,4.0,5.0,10.0,6.0,10.0,4.0,8.0,1.0,1.0
464,10.0,6.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0
465,6.0,5.0,5.0,8.0,4.0,10.0,3.0,4.0,1.0,1.0
466,5.0,10.0,10.0,10.0,5.0,2.0,8.0,5.0,1.0,1.0
467,5.140000000000001,9.86,3.12,4.0600000000000005,3.12,2.98,3.14,5.859999999999999,1.18,1.0
468,9.82,3.14,9.84,1.18,7.92,9.82,9.86,5.140000000000001,2.98,1.0
469,8.02,5.94,3.12,1.18,9.84,9.82,3.14,9.82,1.18,1.0
470,8.02,3.14,5.04,2.98,4.08,2.98,9.86,9.1,2.98,1.0
471,4.0600000000000005,5.94,2.16,5.140000000000001,5.04,9.82,7.0600000000000005,9.1,1.18,1.0
472,4.0600000000000005,5.1,9.84,5.140000000000001,6.96,1.9,7.9,9.1,2.98,1.0
473,1.9,9.86,5.04,1.18,3.12,1.9,3.98,5.859999999999999,8.02,1.0
474,9.82,3.98,6.0,6.9399999999999995,4.08,1.9,3.14,9.82,4.0600000000000005,1.0
475,8.02,3.14,2.16,9.82,4.08,9.82,7.0600000000000005,8.02,4.0600000000000005,1.0
476,8.02,3.14,7.92,8.02,3.12,9.82,7.9,9.1,1.18,1.0
477,1.18,9.86,3.12,1.18,4.08,1.9,7.0600000000000005,9.1,1.18,1.0
478,9.82,7.9,9.84,5.140000000000001,2.16,4.0600000000000005,3.14,2.98,2.98,1.0
479,9.82,3.14,3.12,1.18,2.16,9.82,7.0600000000000005,9.1,1.18,1.0
480,4.0600000000000005,3.14,3.12,1.18,3.12,1.9,7.0600000000000005,2.98,1.18,1.0
481,4.0600000000000005,9.86,2.16,9.82,9.84,9.82,7.0600000000000005,4.0600000000000005,1.18,1.0
482,4.0600000000000005,3.14,5.04,1.18,5.04,9.82,7.0600000000000005,4.0600000000000005,1.18,1.0
483,5.140000000000001,9.86,5.04,5.140000000000001,9.84,5.859999999999999,7.9,9.82,1.18,1.0
484,8.02,9.86,2.16,5.140000000000001,4.08,9.82,7.0600000000000005,9.1,9.82,1.0
485,5.859999999999999,3.14,7.92,8.02,4.08,4.0600000000000005,3.14,9.1,1.18,1.0
486,5.140000000000001,3.14,5.04,5.140000000000001,4.08,9.82,3.98,9.1,1.18,1.0
487,8.02,9.86,5.04,1.18,4.08,9.82,3.14,6.9399999999999995,1.18,1.0
488,4.0600000000000005,3.98,5.04,2.98,3.12,9.82,3.98,9.82,2.98,1.0
489,5.140000000000001,3.98,5.04,5.140000000000001,6.0,1.9,3.98,5.859999999999999,1.18,1.0
490,5.140000000000001,9.86,5.04,1.18,3.12,9.82,3.14,5.140000000000001,9.82,1.0
491,5.859999999999999,9.86,3.12,2.98,6.0,4.0600000000000005,3.98,2.98,9.82,1.0
492,9.1,9.86,3.12,1.18,6.0,1.9,3.14,9.1,1.18,1.0
493,4.0600000000000005,9.86,9.84,1.18,3.12,1.18,7.9,9.1,9.82,1.0
494,5.859999999999999,3.98,9.84,2.98,2.16,8.02,9.86,5.140000000000001,9.82,1.0
495,8.02,3.14,5.04,1.18,6.96,8.02,3.14,1.18,8.02,1.0
496,1.9,9.86,4.08,5.140000000000001,4.08,9.82,9.86,9.1,8.02,1.0
497,8.02,5.94,6.0,6.9399999999999995,2.16,9.82,5.1,1.18,1.18,1.0
498,4.0600000000000005,5.1,5.04,9.82,9.84,1.9,3.98,9.1,2.98,1.0
499,1.9,9.86,2.16,1.18,2.16,9.82,3.14,9.82,1.18,1.0
500,9.82,3.14,3.12,1.18,6.0,1.9,3.98,5.859999999999999,1.18,1.0
501,9.82,5.94,7.92,1.18,9.84,9.82,7.9,2.98,9.82,1.0
502,9.1,3.14,6.96,5.140000000000001,3.12,9.82,7.0600000000000005,9.1,1.18,1.0
503,5.140000000000001,5.1,2.16,8.02,3.12,8.02,3.14,9.1,4.0600000000000005,1.0
504,4.0600000000000005,3.14,4.08,1.18,3.12,9.82,3.14,6.9399999999999995,8.02,1.0
505,8.02,3.14,4.08,9.82,3.12,2.98,3.98,9.82,8.02,1.0
506,5.859999999999999,3.14,6.96,1.18,3.12,4.0600000000000005,3.98,1.9,9.82,1.0
507,4.0600000000000005,7.9,2.16,5.140000000000001,6.0,9.82,3.98,5.859999999999999,1.18,1.0
508,5.859999999999999,9.86,3.12,8.02,2.16,4.0600000000000005,3.98,9.1,1.18,1.0
509,1.18,7.0600000000000005,9.84,9.82,4.08,4.0600000000000005,7.9,9.1,1.18,1.0
510,9.82,9.86,3.12,8.02,9.84,5.859999999999999,9.86,2.98,1.18,1.0
511,5.140000000000001,3.98,6.96,9.82,7.92,9.82,3.98,9.1,1.18,1.0
512,8.02,3.98,4.08,2.98,6.0,2.98,9.86,6.9399999999999995,1.18,1.0
513,5.140000000000001,9.86,3.12,9.82,4.08,1.9,3.98,5.859999999999999,8.02,1.0
514,5.859999999999999,3.14,4.08,1.18,6.0,9.82,3.98,2.98,2.98,1.0
515,8.02,9.86,7.92,9.82,5.04,9.82,3.98,9.1,1.18,1.0
516,4.0600000000000005,3.14,9.84,5.140000000000001,4.08,1.9,7.0600000000000005,2.98,2.98,1.0
517,9.82,9.86,9.84,9.82,3.12,1.9,9.86,4.0600000000000005,1.18,1.0
518,9.1,3.14,5.04,4.0600000000000005,9.84,1.9,7.0600000000000005,2.98,1.18,1.0
519,9.82,9.86,6.96,5.140000000000001,4.08,4.0600000000000005,3.98,9.82,4.0600000000000005,1.0
520,9.82,5.94,3.12,5.140000000000001,3.12,4.0600000000000005,7.0600000000000005,8.02,2.98,1.0
521,8.02,9.86,4.08,8.02,4.08,9.82,3.14,9.1,4.0600000000000005,1.0
522,9.82,3.14,9.84,1.18,4.08,9.82,9.86,2.98,1.18,1.0
523,4.0600000000000005,5.94,2.16,1.18,7.92,9.82,3.98,8.02,8.02,1.0
524,4.0600000000000005,9.86,2.16,1.18,6.96,4.0600000000000005,3.98,6.9399999999999995,2.98,1.0
525,1.9,5.94,3.12,1.18,6.96,9.82,7.0600000000000005,9.1,1.18,1.0
526,5.140000000000001,7.9,2.16,9.82,2.16,4.0600000000000005,7.0600000000000005,9.82,2.98,1.0
527,5.140000000000001,9.86,3.12,1.18,4.08,9.82,3.14,1.18,8.02,1.0
528,5.140000000000001,5.1,6.0,9.82,4.08,9.82,7.0600000000000005,8.02,2.98,1.0
529,9.82,7.9,5.04,2.98,2.16,1.9,3.98,1.9,2.98,1.0
530,5.140000000000001,7.0600000000000005,9.84,1.18,3.12,9.82,7.0600000000000005,6.9399999999999995,9.82,1.0
531,5.140000000000001,9.86,9.84,9.82,6.96,2.98,7.9,2.98,4.0600000000000005,1.0
532,8.02,3.14,4.08,6.9399999999999995,3.12,9.82,7.9,4.0600000000000005,1.18,1.0
533,4.0600000000000005,3.98,4.08,5.140000000000001,5.04,1.9,5.1,5.140000000000001,2.98,1.0
534,9.1,9.86,5.04,5.140000000000001,3.12,1.9,3.98,8.02,1.18,1.0
535,1.9,9.86,6.0,8.02,2.16,9.82,3.14,4.0600000000000005,1.18,1.0
536,9.82,5.1,4.08,1.18,3.12,1.9,7.0600000000000005,9.1,2.98,1.0
537,9.1,7.9,6.0,9.82,9.84,9.82,3.98,5.859999999999999,9.82,1.0
538,4.0600000000000005,3.98,5.04,9.82,7.92,2.98,3.98,1.9,9.82,1.0
539,1.18,3.14,5.04,5.140000000000001,9.84,9.82,3.98,9.1,1.18,1.0
540,9.1,5.1,5.04,1.18,4.08,9.82,3.14,2.98,1.18,1.0
541,8.02,3.98,4.08,6.9399999999999995,3.12,5.859999999999999,7.0600000000000005,5.859999999999999,1.18,1.0
542,8.02,7.0600000000000005,9.84,1.18,5.04,2.98,3.14,8.02,9.82,1.0
543,9.1,3.14,7.92,1.18,4.08,1.9,7.0600000000000005,4.0600000000000005,9.82,1.0
544,1.9,9.86,3.12,1.18,7.92,1.18,3.98,1.9,2.98,1.0
545,5.140000000000001,9.86,9.84,4.0600000000000005,3.12,2.98,3.14,5.140000000000001,8.02,1.0
546,4.0600000000000005,9.86,5.04,9.82,4.08,9.82,3.98,9.82,2.98,1.0
547,9.82,5.94,9.84,8.02,3.12,9.82,3.14,8.02,2.98,1.0
548,8.02,3.98,9.84,8.02,4.08,9.82,3.98,8.02,1.18,1.0
549,5.140000000000001,9.86,5.04,2.98,6.96,9.82,7.0600000000000005,8.02,1.18,1.0
550,1.9,9.02,2.16,2.98,4.08,9.82,3.14,2.98,2.98,1.0
551,5.140000000000001,3.14,4.08,2.98,4.08,9.82,7.9,5.859999999999999,2.98,1.0
552,5.140000000000001,9.86,5.04,9.82,4.08,1.9,3.14,9.1,1.18,1.0
553,8.02,9.86,6.0,1.18,4.08,9.82,3.98,2.98,9.82,1.0
554,8.02,9.86,4.08,9.82,7.92,9.82,7.0600000000000005,2.98,1.18,1.0
555,9.82,9.86,3.12,5.140000000000001,9.84,8.02,3.98,2.98,1.18,1.0
556,5.859999999999999,7.9,9.84,4.0600000000000005,9.84,1.9,3.14,5.859999999999999,2.98,1.0
557,4.0600000000000005,5.1,9.84,8.02,7.92,4.0600000000000005,3.98,9.82,2.98,1.0
558,8.02,9.86,5.04,5.140000000000001,4.08,4.0600000000000005,3.98,1.9,2.98,1.0
559,9.1,9.86,3.12,9.82,6.0,9.82,7.9,5.859999999999999,1.18,1.0
560,8.02,3.14,4.08,9.82,4.08,8.02,3.98,2.98,1.18,1.0
561,9.1,3.14,2.16,2.98,3.12,4.0600000000000005,7.9,9.82,2.98,1.0
562,5.859999999999999,3.98,9.84,1.18,7.92,9.82,9.86,2.98,2.98,1.0
563,8.02,9.86,3.12,5.140000000000001,2.16,1.9,3.98,5.859999999999999,1.18,1.0
564,5.859999999999999,9.86,6.0,9.82,9.84,4.0600000000000005,9.86,9.1,2.98,1.0
565,1.18,3.14,4.08,1.18,4.08,1.18,3.98,9.1,1.18,1.0
566,4.0600000000000005,7.0600000000000005,5.04,5.140000000000001,6.0,9.82,9.86,5.859999999999999,2.98,1.0
567,1.18,3.98,6.0,5.140000000000001,6.0,9.82,3.14,4.0600000000000005,8.02,1.0
568,8.02,9.86,9.84,8.02,9.84,2.98,7.0600000000000005,5.859999999999999,1.18,1.0
569,5.140000000000001,9.86,3.12,1.18,6.0,9.82,3.98,2.98,1.18,1.0
570,5.859999999999999,9.86,2.16,8.02,6.0,2.98,3.98,2.98,4.0600000000000005,1.0
571,9.82,5.1,3.12,9.82,2.16,9.82,7.0600000000000005,5.859999999999999,2.98,1.0
572,5.140000000000001,5.1,9.84,1.18,4.08,9.82,7.0600000000000005,2.98,2.98,1.0
573,5.859999999999999,3.98,9.84,1.18,3.12,9.82,3.14,2.98,8.02,1.0
574,9.1,3.14,6.0,9.82,6.96,1.18,3.14,8.02,8.02,1.0
575,5.140000000000001,9.86,6.0,1.18,4.08,9.82,7.0600000000000005,9.82,9.82,1.0
576,1.9,9.86,6.96,9.82,6.0,9.82,7.0600000000000005,6.9399999999999995,1.18,1.0
577,5.140000000000001,9.86,3.12,5.140000000000001,2.16,2.98,9.86,1.9,1.18,1.0
578,4.0600000000000005,9.86,9.84,1.18,2.16,9.82,7.0600000000000005,1.9,1.18,1.0
579,9.82,5.94,5.04,9.82,6.96,2.98,9.86,9.82,1.18,1.0
580,9.1,9.86,5.04,4.0600000000000005,2.16,9.82,7.0600000000000005,2.98,2.98,1.0
581,8.02,9.86,5.04,5.140000000000001,2.16,1.9,3.98,2.98,1.18,1.0
582,9.82,9.86,2.16,2.98,2.16,9.82,3.14,6.9399999999999995,9.82,1.0
583,9.1,3.14,3.12,5.140000000000001,9.84,8.02,7.0600000000000005,8.02,2.98,1.0
584,4.0600000000000005,5.1,7.92,1.18,6.96,1.9,7.0600000000000005,8.02,2.98,1.0
585,9.82,3.14,2.16,2.98,4.08,1.9,3.14,2.98,1.18,1.0
586,8.02,9.86,6.0,9.82,3.12,1.18,3.98,1.18,1.18,1.0
587,9.1,7.0600000000000005,4.08,1.18,4.08,4.0600000000000005,9.86,9.82,1.18,1.0
588,9.82,3.14,5.04,6.9399999999999995,6.96,2.98,3.98,2.98,1.18,1.0
589,5.140000000000001,9.02,4.08,2.98,6.0,9.1,3.98,8.02,1.18,1.0
590,4.0600000000000005,7.9,5.04,8.02,3.12,2.98,3.98,9.1,2.98,1.0
591,5.140000000000001,3.98,7.92,1.18,3.12,2.98,3.14,8.02,9.82,1.0
592,5.859999999999999,3.14,4.08,9.82,3.12,9.82,3.98,4.0600000000000005,9.82,1.0
593,9.1,9.02,6.0,4.0600000000000005,6.0,1.9,3.98,2.98,2.98,1.0
594,9.82,5.94,5.04,1.18,6.96,9.82,3.14,6.9399999999999995,1.18,1.0
595,1.18,9.86,6.96,1.18,3.12,9.82,7.0600000000000005,9.1,8.02,1.0
596,5.859999999999999,5.94,9.84,1.18,2.16,9.82,3.98,9.82,9.82,1.0
597,5.859999999999999,9.86,7.92,5.140000000000001,2.16,9.1,7.9,2.98,1.18,1.0
598,5.140000000000001,5.94,3.12,2.98,9.84,9.82,7.9,2.98,2.98,1.0
599,4.0600000000000005,5.94,2.16,9.82,3.12,1.9,3.14,9.82,1.18,1.0
600,5.140000000000001,9.86,4.08,2.98,6.96,1.9,7.0600000000000005,9.1,8.02,1.0
601,9.82,5.1,6.0,1.18,6.0,1.9,3.98,9.82,9.82,1.0
602,5.140000000000001,3.14,2.16,5.140000000000001,4.08,9.82,9.86,2.98,1.18,1.0
603,5.859999999999999,3.14,5.04,8.02,3.12,1.18,3.14,6.9399999999999995,9.82,1.0
604,8.02,9.86,6.0,1.18,3.12,9.1,7.0600000000000005,9.1,2.98,1.0
605,5.140000000000001,7.9,4.08,1.18,6.0,9.82,7.0600000000000005,8.02,9.82,1.0
606,9.82,9.86,7.92,1.18,6.96,9.82,3.98,5.859999999999999,1.18,1.0
607,9.82,3.14,3.12,8.02,6.0,5.859999999999999,3.14,1.18,8.02,1.0
608,5.140000000000001,3.14,2.16,6.9399999999999995,5.04,1.9,7.0600000000000005,6.9399999999999995,1.18,1.0
609,5.859999999999999,3.14,7.92,4.0600000000000005,2.16,9.82,7.0600000000000005,2.98,1.18,1.0
610,5.140000000000001,3.98,5.04,9.82,9.84,9.1,3.98,5.859999999999999,1.18,1.0
611,5.140000000000001,7.0600000000000005,6.96,9.82,7.92,1.9,7.0600000000000005,9.82,9.82,1.0
612,1.18,5.1,5.04,5.140000000000001,3.12,1.9,3.98,5.859999999999999,8.02,1.0
613,8.02,5.1,4.08,9.82,9.84,9.82,7.0600000000000005,9.1,8.02,1.0
614,5.859999999999999,9.86,9.84,1.18,5.04,9.82,3.14,2.98,9.82,1.0
615,1.9,3.98,9.84,1.18,5.04,9.82,9.86,8.02,1.18,1.0
616,5.140000000000001,5.94,6.96,1.18,6.96,9.82,3.98,9.82,1.18,1.0
617,9.82,9.86,4.08,1.18,7.92,9.1,3.98,2.98,1.18,1.0
618,5.140000000000001,5.1,6.0,5.140000000000001,6.0,5.859999999999999,3.14,1.18,1.18,1.0
619,4.0600000000000005,7.9,5.04,9.82,3.12,4.0600000000000005,3.14,5.859999999999999,1.18,1.0
620,5.859999999999999,9.86,3.12,1.18,4.08,2.98,3.98,2.98,1.18,1.0
621,9.82,9.86,9.84,1.18,9.84,4.0600000000000005,3.98,9.1,1.18,1.0
622,5.140000000000001,3.14,3.12,4.0600000000000005,3.12,9.82,7.9,9.82,1.18,1.0
623,8.02,9.86,9.84,9.82,4.08,9.1,3.14,5.859999999999999,1.18,1.0
624,9.1,5.94,5.04,2.98,4.08,9.82,3.98,2.98,1.18,1.0
625,5.140000000000001,3.14,3.12,5.140000000000001,4.08,4.0600000000000005,3.98,5.859999999999999,9.82,1.0
626,8.02,5.1,5.04,1.18,6.0,9.1,3.14,9.1,4.0600000000000005,1.0
627,5.140000000000001,9.86,9.84,1.18,9.84,9.82,3.14,1.18,9.82,1.0
628,8.02,5.94,7.92,9.82,3.12,9.1,3.98,6.9399999999999995,1.18,1.0
629,8.02,3.98,9.84,9.82,3.12,9.82,3.98,8.02,1.18,1.0
630,8.02,7.9,6.96,1.18,3.12,1.9,3.98,8.02,8.02,1.0
631,4.0600000000000005,3.14,6.96,9.82,9.84,5.859999999999999,5.1,2.98,1.18,1.0
632,9.82,3.14,9.84,5.140000000000001,6.0,1.9,7.0600000000000005,9.1,1.18,1.0
633,5.140000000000001,3.14,4.08,9.82,3.12,4.0600000000000005,3.14,2.98,1.18,1.0
634,4.0600000000000005,3.14,5.04,4.0600000000000005,7.92,5.859999999999999,3.98,2.98,1.18,1.0
635,1.18,3.14,4.08,5.140000000000001,7.92,9.82,9.86,9.82,1.18,1.0
636,8.02,3.14,9.84,5.140000000000001,7.92,9.82,3.98,9.1,1.18,1.0
