,0,1,2,3,4,5,6,7,8,Diagnosis
332,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
333,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
334,6.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
335,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
336,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
337,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0
338,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0
339,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
340,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
341,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
342,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
343,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
344,5.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0
345,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
346,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
347,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
348,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
349,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
350,6.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
351,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
352,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
353,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0
354,3.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0
355,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
356,7.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
357,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
358,6.0,3.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,0.0
359,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
360,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
361,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
362,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0
363,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
364,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
365,5.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
366,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
367,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
368,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
369,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
370,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
371,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
372,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
373,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0
374,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
375,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0
376,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0
377,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
378,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
379,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
380,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
381,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
382,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
383,5.0,4.0,5.0,1.0,8.0,1.0,3.0,6.0,1.0,0.0
384,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
385,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
386,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
387,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
388,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
389,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
390,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
391,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
392,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
393,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0
394,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
395,5.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0
396,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0
397,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
398,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
399,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
400,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
401,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
402,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
403,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
404,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
405,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
406,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0
407,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
408,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
409,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
410,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0
411,5.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
412,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
413,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
414,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
415,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
416,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0
417,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0
418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
419,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
420,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
421,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
422,5.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0
423,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
424,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
425,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0
426,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0
427,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
428,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
429,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
430,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
431,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
432,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
433,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
434,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
435,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
436,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
437,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0
438,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
439,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
440,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0
441,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
442,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
443,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
444,10.0,3.0,6.0,2.0,3.0,5.0,4.0,10.0,2.0,1.0
445,10.0,5.0,5.0,6.0,8.0,8.0,7.0,1.0,1.0,1.0
446,10.0,10.0,7.0,8.0,7.0,1.0,10.0,10.0,3.0,1.0
447,5.0,5.0,5.0,8.0,10.0,8.0,7.0,3.0,7.0,1.0
448,10.0,6.0,6.0,3.0,4.0,5.0,3.0,6.0,1.0,1.0
449,10.0,4.0,6.0,1.0,2.0,10.0,5.0,3.0,1.0,1.0
450,8.0,6.0,7.0,3.0,3.0,10.0,3.0,4.0,2.0,1.0
451,9.0,5.0,8.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0
452,10.0,10.0,10.0,4.0,8.0,1.0,8.0,10.0,1.0,1.0
453,7.0,8.0,7.0,2.0,4.0,8.0,3.0,8.0,2.0,1.0
454,5.0,4.0,6.0,6.0,4.0,10.0,4.0,3.0,1.0,1.0
455,10.0,3.0,5.0,4.0,3.0,7.0,3.0,5.0,3.0,1.0
456,3.0,7.0,7.0,4.0,4.0,9.0,4.0,8.0,1.0,1.0
457,5.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0
458,8.0,7.0,4.0,4.0,5.0,3.0,5.0,10.0,1.0,1.0
459,8.0,4.0,10.0,5.0,4.0,4.0,7.0,10.0,1.0,1.0
460,8.0,2.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0
461,10.0,7.0,7.0,3.0,8.0,5.0,7.0,4.0,3.0,1.0
462,10.0,1.0,1.0,1.0,2.0,10.0,5.0,4.0,1.0,1.0
463,9.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0
464,10.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,1.0
465,5.0,10.0,10.0,3.0,7.0,3.0,8.0,10.0,2.0,1.0
466,8.0,3.0,4.0,9.0,3.0,10.0,3.0,3.0,1.0,1.0
467,10.0,8.0,4.0,4.0,4.0,10.0,3.0,10.0,4.0,1.0
468,9.0,1.0,2.0,6.0,4.0,10.0,7.0,7.0,2.0,1.0
469,5.0,10.0,10.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0
470,8.0,10.0,10.0,8.0,7.0,10.0,9.0,7.0,1.0,1.0
471,5.0,5.0,7.0,8.0,6.0,10.0,7.0,4.0,1.0,1.0
472,5.0,6.0,5.0,6.0,10.0,1.0,3.0,1.0,1.0,1.0
473,7.0,8.0,7.0,6.0,4.0,3.0,8.0,8.0,4.0,1.0
474,8.0,10.0,10.0,1.0,3.0,6.0,3.0,9.0,1.0,1.0
475,5.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,1.0
476,5.0,3.0,3.0,3.0,6.0,10.0,3.0,1.0,1.0,1.0
477,10.0,4.0,3.0,1.0,3.0,3.0,6.0,5.0,2.0,1.0
478,6.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,7.0,1.0
479,8.0,6.0,4.0,10.0,10.0,1.0,3.0,5.0,1.0,1.0
480,4.0,8.0,7.0,10.0,4.0,10.0,7.0,5.0,1.0,1.0
481,8.0,6.0,5.0,4.0,3.0,10.0,6.0,1.0,1.0,1.0
482,5.0,8.0,7.0,7.0,10.0,10.0,5.0,7.0,1.0,1.0
483,3.0,10.0,8.0,7.0,6.0,9.0,9.0,3.0,8.0,1.0
484,5.0,10.0,10.0,3.0,8.0,1.0,5.0,10.0,3.0,1.0
485,10.0,4.0,5.0,5.0,5.0,10.0,4.0,1.0,1.0,1.0
486,6.0,8.0,7.0,5.0,6.0,8.0,8.0,9.0,2.0,1.0
487,7.0,4.0,7.0,4.0,3.0,7.0,7.0,6.0,1.0,1.0
488,5.0,8.0,8.0,8.0,5.0,10.0,7.0,8.0,1.0,1.0
489,8.0,7.0,6.0,4.0,4.0,10.0,5.0,1.0,1.0,1.0
490,6.0,6.0,6.0,5.0,4.0,10.0,7.0,6.0,2.0,1.0
491,10.0,6.0,6.0,2.0,4.0,10.0,9.0,7.0,1.0,1.0
492,6.0,10.0,10.0,2.0,8.0,10.0,7.0,3.0,3.0,1.0
493,10.0,9.0,8.0,7.0,6.0,4.0,7.0,10.0,3.0,1.0
494,1.0,5.0,8.0,6.0,5.0,8.0,7.0,10.0,1.0,1.0
495,10.0,5.0,6.0,10.0,6.0,10.0,7.0,7.0,10.0,1.0
496,8.0,10.0,4.0,4.0,8.0,10.0,8.0,2.0,1.0,1.0
497,7.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,7.0,1.0
498,9.0,6.0,9.0,2.0,10.0,6.0,2.0,9.0,10.0,1.0
499,8.0,10.0,10.0,10.0,8.0,10.0,10.0,7.0,3.0,1.0
500,7.0,8.0,8.0,7.0,3.0,10.0,7.0,2.0,3.0,1.0
501,8.0,10.0,3.0,2.0,6.0,4.0,3.0,10.0,1.0,1.0
502,10.0,4.0,6.0,4.0,5.0,10.0,7.0,1.0,1.0,1.0
503,10.0,4.0,7.0,2.0,2.0,8.0,6.0,1.0,1.0,1.0
504,10.0,10.0,10.0,8.0,6.0,1.0,8.0,9.0,1.0,1.0
505,7.0,4.0,5.0,10.0,2.0,10.0,3.0,8.0,2.0,1.0
506,5.0,4.0,4.0,9.0,2.0,10.0,5.0,6.0,1.0,1.0
507,2.0,5.0,3.0,3.0,6.0,7.0,7.0,5.0,1.0,1.0
508,10.0,10.0,10.0,3.0,10.0,10.0,9.0,10.0,1.0,1.0
509,10.0,4.0,4.0,6.0,2.0,10.0,2.0,3.0,1.0,1.0
510,8.0,10.0,5.0,3.0,8.0,4.0,4.0,10.0,3.0,1.0
511,5.0,10.0,10.0,10.0,4.0,10.0,5.0,6.0,3.0,1.0
512,4.0,2.0,3.0,5.0,3.0,8.0,7.0,6.0,1.0,1.0
513,3.0,5.0,7.0,8.0,8.0,9.0,7.0,10.0,7.0,1.0
514,4.0,8.0,6.0,3.0,4.0,10.0,7.0,1.0,1.0,1.0
515,5.0,10.0,6.0,1.0,10.0,4.0,4.0,10.0,10.0,1.0
516,9.0,8.0,8.0,9.0,6.0,3.0,4.0,1.0,1.0,1.0
517,10.0,3.0,4.0,5.0,3.0,10.0,4.0,1.0,1.0,1.0
518,3.0,3.0,6.0,4.0,5.0,8.0,4.0,4.0,1.0,1.0
519,5.0,10.0,10.0,10.0,5.0,2.0,8.0,5.0,1.0,1.0
520,10.0,6.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0
521,2.0,7.0,10.0,10.0,7.0,10.0,4.0,9.0,4.0,1.0
522,8.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,1.0
523,10.0,9.0,7.0,3.0,4.0,2.0,7.0,7.0,1.0,1.0
524,5.0,3.0,5.0,5.0,3.0,3.0,4.0,10.0,1.0,1.0
525,1.0,4.0,3.0,10.0,4.0,10.0,5.0,6.0,1.0,1.0
526,3.0,4.0,4.0,10.0,5.0,1.0,3.0,3.0,1.0,1.0
527,4.0,6.0,6.0,5.0,7.0,6.0,7.0,7.0,3.0,1.0
528,6.0,3.0,4.0,1.0,5.0,2.0,3.0,9.0,1.0,1.0
529,8.0,10.0,10.0,7.0,10.0,10.0,7.0,3.0,8.0,1.0
530,6.0,5.0,5.0,8.0,4.0,10.0,3.0,4.0,1.0,1.0
531,10.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,10.0,1.0
532,5.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0
533,5.0,3.0,4.0,1.0,8.0,10.0,4.0,9.0,1.0,1.0
534,4.0,10.0,8.0,5.0,4.0,1.0,10.0,1.0,1.0,1.0
535,8.0,3.0,8.0,3.0,4.0,9.0,8.0,9.0,8.0,1.0
536,4.0,8.0,6.0,4.0,3.0,4.0,10.0,6.0,1.0,1.0
537,8.0,5.0,5.0,5.0,2.0,10.0,4.0,3.0,1.0,1.0
538,6.0,10.0,2.0,8.0,10.0,2.0,7.0,8.0,10.0,1.0
539,10.0,3.0,3.0,1.0,2.0,10.0,7.0,6.0,1.0,1.0
540,9.0,4.0,5.0,10.0,6.0,10.0,4.0,8.0,1.0,1.0
541,9.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,1.0
542,9.0,10.0,10.0,1.0,10.0,8.0,3.0,3.0,1.0,1.0
543,5.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0
544,7.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0
545,8.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,1.0,1.0
546,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,7.0,1.0
547,8.0,7.0,5.0,10.0,7.0,9.0,5.0,5.0,4.0,1.0
548,7.0,4.0,6.0,4.0,6.0,1.0,4.0,3.0,1.0,1.0
549,5.0,5.0,5.0,2.0,5.0,10.0,4.0,3.0,1.0,1.0
550,6.0,8.0,7.0,8.0,6.0,8.0,8.0,9.0,1.0,1.0
551,10.0,7.0,7.0,6.0,4.0,10.0,4.0,1.0,2.0,1.0
552,7.0,3.0,2.0,10.0,5.0,10.0,5.0,4.0,4.0,1.0
553,10.0,5.0,5.0,3.0,6.0,7.0,7.0,10.0,1.0,1.0
554,5.0,6.0,6.0,8.0,6.0,10.0,4.0,10.0,4.0,1.0
555,3.0,10.0,7.0,8.0,5.0,8.0,7.0,4.0,1.0,1.0
556,5.0,10.0,10.0,8.0,5.0,5.0,7.0,10.0,1.0,1.0
557,5.0,7.0,4.0,1.0,6.0,1.0,7.0,10.0,3.0,1.0
558,7.0,6.0,3.0,2.0,5.0,10.0,7.0,4.0,6.0,1.0
559,5.0,2.0,3.0,4.0,2.0,7.0,3.0,6.0,1.0,1.0
560,3.0,6.0,6.0,6.0,5.0,10.0,6.0,8.0,3.0,1.0
561,6.0,1.0,3.0,1.0,4.0,5.0,5.0,10.0,1.0,1.0
562,5.0,2.0,3.0,1.0,6.0,10.0,5.0,1.0,1.0,1.0
563,8.0,7.0,8.0,7.0,5.0,5.0,5.0,10.0,2.0,1.0
564,7.0,6.0,4.0,8.0,10.0,10.0,9.0,5.0,3.0,1.0
565,5.0,7.0,10.0,6.0,5.0,10.0,7.0,5.0,1.0,1.0
566,10.0,4.0,3.0,10.0,3.0,10.0,7.0,1.0,2.0,1.0
567,2.0,5.0,7.0,6.0,4.0,10.0,7.0,6.0,1.0,1.0
568,5.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0
569,10.0,5.0,7.0,3.0,3.0,7.0,3.0,3.0,8.0,1.0
570,6.0,10.0,5.0,5.0,4.0,10.0,6.0,10.0,1.0,1.0
571,10.0,5.0,10.0,3.0,5.0,8.0,7.0,8.0,3.0,1.0
572,5.0,3.0,2.0,8.0,5.0,10.0,8.0,1.0,2.0,1.0
573,5.0,4.0,6.0,8.0,4.0,1.0,8.0,10.0,1.0,1.0
574,8.0,4.0,7.0,1.0,3.0,10.0,3.0,9.0,2.0,1.0
575,3.0,3.0,5.0,2.0,3.0,10.0,7.0,1.0,1.0,1.0
576,5.0,4.0,6.0,10.0,2.0,10.0,4.0,1.0,1.0,1.0
577,8.0,7.0,8.0,5.0,5.0,10.0,9.0,10.0,1.0,1.0
578,5.859999999999999,5.140000000000001,4.0600000000000005,1.18,7.92,9.82,6.96,8.02,1.18,1.0
579,9.82,2.98,4.0600000000000005,9.82,6.96,9.82,6.96,1.18,6.9399999999999995,1.0
580,9.1,1.9,5.140000000000001,9.82,6.96,9.82,3.12,1.9,9.82,1.0
581,8.02,9.82,5.859999999999999,5.140000000000001,7.92,9.82,6.96,9.82,1.18,1.0
582,5.140000000000001,9.82,6.9399999999999995,1.9,6.0,4.0600000000000005,9.84,2.98,1.18,1.0
583,5.140000000000001,8.02,5.140000000000001,2.98,6.0,2.98,9.84,9.82,9.82,1.0
584,2.98,5.140000000000001,5.859999999999999,1.18,3.12,9.82,3.12,2.98,1.18,1.0
585,9.82,2.98,8.02,9.82,2.16,8.02,3.12,8.02,5.859999999999999,1.0
586,8.02,2.98,1.9,1.18,9.84,9.82,3.12,9.1,1.9,1.0
587,9.1,4.0600000000000005,4.0600000000000005,5.859999999999999,5.04,9.82,6.96,5.859999999999999,1.18,1.0
588,1.9,5.859999999999999,8.02,2.98,6.96,5.859999999999999,7.92,2.98,1.18,1.0
589,9.82,8.02,9.82,5.140000000000001,5.04,4.0600000000000005,4.08,2.98,1.18,1.0
590,9.82,8.02,5.859999999999999,6.9399999999999995,3.12,9.82,6.0,1.18,2.98,1.0
591,5.140000000000001,4.0600000000000005,5.859999999999999,9.82,3.12,4.0600000000000005,7.92,2.98,1.18,1.0
592,5.140000000000001,9.82,2.98,1.9,6.0,9.82,6.96,8.02,1.18,1.0
593,5.140000000000001,8.02,5.859999999999999,1.18,4.08,8.02,6.96,9.82,1.18,1.0
594,5.140000000000001,5.859999999999999,5.859999999999999,1.18,3.12,9.82,6.96,9.82,1.9,1.0
595,6.9399999999999995,6.9399999999999995,4.0600000000000005,9.82,5.04,1.9,6.0,9.82,5.859999999999999,1.0
596,5.859999999999999,5.140000000000001,4.0600000000000005,9.82,2.16,9.82,4.08,9.82,9.82,1.0
597,5.140000000000001,4.0600000000000005,5.140000000000001,5.859999999999999,5.04,8.02,6.96,8.02,1.18,1.0
598,8.02,5.140000000000001,1.9,5.859999999999999,4.08,9.82,6.96,2.98,4.0600000000000005,1.0
599,4.0600000000000005,9.82,5.140000000000001,6.9399999999999995,6.96,2.98,8.879999999999999,9.82,2.98,1.0
600,5.140000000000001,1.18,4.0600000000000005,1.9,4.08,9.82,6.96,8.02,1.9,1.0
601,5.140000000000001,2.98,5.140000000000001,9.82,4.08,9.82,6.96,6.9399999999999995,9.82,1.0
602,6.9399999999999995,1.9,2.98,4.0600000000000005,2.16,4.0600000000000005,3.12,1.18,1.18,1.0
603,9.82,1.9,9.82,4.0600000000000005,2.16,1.9,5.04,5.140000000000001,1.18,1.0
604,5.140000000000001,9.82,6.9399999999999995,5.140000000000001,4.08,1.18,2.16,5.140000000000001,5.140000000000001,1.0
605,6.9399999999999995,8.02,6.9399999999999995,1.18,5.04,9.82,4.08,9.82,1.18,1.0
606,8.02,5.859999999999999,8.02,1.9,5.04,9.82,6.96,5.859999999999999,4.0600000000000005,1.0
607,2.98,2.98,5.859999999999999,8.02,4.08,9.82,9.84,4.0600000000000005,6.9399999999999995,1.0
608,8.02,5.859999999999999,2.98,1.18,6.0,4.0600000000000005,3.12,9.82,1.18,1.0
609,5.140000000000001,5.859999999999999,5.859999999999999,5.859999999999999,7.92,6.9399999999999995,5.04,1.18,6.9399999999999995,1.0
610,2.98,2.98,6.9399999999999995,2.98,6.96,9.82,7.92,5.140000000000001,1.18,1.0
611,9.82,5.140000000000001,8.02,4.0600000000000005,2.16,8.02,4.08,1.18,1.18,1.0
612,9.82,5.140000000000001,5.859999999999999,2.98,5.04,9.82,6.96,9.1,1.9,1.0
613,9.82,6.9399999999999995,2.98,4.0600000000000005,3.12,1.9,6.96,9.82,8.02,1.0
614,5.140000000000001,6.9399999999999995,5.140000000000001,8.02,3.12,9.82,6.96,2.98,1.18,1.0
615,4.0600000000000005,1.9,5.140000000000001,2.98,9.84,6.9399999999999995,3.12,9.82,1.18,1.0
616,8.02,5.140000000000001,6.9399999999999995,5.859999999999999,3.12,8.02,4.08,2.98,2.98,1.0
617,5.859999999999999,6.9399999999999995,6.9399999999999995,5.140000000000001,5.04,9.82,6.96,9.82,2.98,1.0
618,4.0600000000000005,5.859999999999999,5.140000000000001,6.9399999999999995,5.04,9.82,6.96,9.1,2.98,1.0
619,6.9399999999999995,9.82,9.82,9.82,6.0,9.82,2.16,9.82,1.18,1.0
620,1.9,8.02,6.9399999999999995,8.02,5.04,1.9,6.96,1.18,1.18,1.0
621,9.82,2.98,4.0600000000000005,1.9,2.16,1.9,3.12,9.82,1.18,1.0
622,5.140000000000001,2.98,2.98,1.18,4.08,9.82,6.96,9.1,4.0600000000000005,1.0
623,8.02,6.9399999999999995,2.98,2.98,5.04,9.82,4.08,2.98,1.18,1.0
624,5.140000000000001,1.9,4.0600000000000005,5.859999999999999,2.16,4.0600000000000005,9.84,9.82,1.18,1.0
625,6.9399999999999995,6.9399999999999995,4.0600000000000005,1.18,4.08,1.18,4.08,2.98,9.82,1.0
626,8.02,9.82,4.0600000000000005,5.140000000000001,2.16,1.18,4.08,9.82,1.18,1.0
627,5.140000000000001,6.9399999999999995,5.140000000000001,5.859999999999999,2.16,9.82,3.12,1.18,9.82,1.0
628,9.82,5.140000000000001,4.0600000000000005,2.98,4.08,2.98,4.08,9.1,2.98,1.0
629,9.82,6.9399999999999995,9.82,8.02,3.12,5.140000000000001,8.879999999999999,5.859999999999999,4.0600000000000005,1.0
630,9.82,5.140000000000001,2.98,1.18,5.04,4.0600000000000005,9.84,1.18,1.18,1.0
631,9.82,5.859999999999999,5.859999999999999,1.18,6.0,5.859999999999999,4.08,2.98,1.18,1.0
632,8.02,9.82,5.140000000000001,8.02,6.96,1.18,5.04,1.18,2.98,1.0
633,9.82,5.140000000000001,9.82,5.140000000000001,3.12,9.1,6.96,5.140000000000001,4.0600000000000005,1.0
634,2.98,9.82,2.98,8.02,3.12,1.18,8.879999999999999,2.98,2.98,1.0
635,5.140000000000001,9.82,5.140000000000001,4.0600000000000005,3.12,9.82,6.96,6.9399999999999995,1.18,1.0
636,2.98,4.0600000000000005,9.82,2.98,6.0,4.0600000000000005,5.04,2.98,2.98,1.0
637,5.140000000000001,2.98,9.82,9.1,6.0,9.82,5.04,2.98,2.98,1.0
638,5.859999999999999,2.98,9.82,8.02,2.16,9.82,6.96,9.1,1.9,1.0
639,5.140000000000001,1.18,4.0600000000000005,8.02,9.84,9.82,2.16,1.18,2.98,1.0
640,9.82,2.98,4.0600000000000005,2.98,2.16,9.1,6.96,9.82,4.0600000000000005,1.0
641,5.140000000000001,8.02,6.9399999999999995,5.859999999999999,5.04,5.140000000000001,4.08,9.82,1.9,1.0
642,5.140000000000001,2.98,9.82,4.0600000000000005,6.0,5.140000000000001,7.92,8.02,1.18,1.0
643,8.02,4.0600000000000005,5.859999999999999,1.18,7.92,9.82,3.12,6.9399999999999995,1.18,1.0
644,4.0600000000000005,9.82,6.9399999999999995,9.82,6.0,9.82,6.96,9.82,1.18,1.0
645,9.82,1.9,4.0600000000000005,1.18,6.96,9.82,5.04,1.9,1.18,1.0
